customer_id,month,defaulted_within_60d,FIN-001,FIN-002,FIN-003,FIN-004,FIN-005,FIN-006,FIN-007,FIN-008,BEH-001,BEH-002,BEH-003,BEH-004,BEH-005,BEH-006,BEH-007,BEH-008,TXN-001,TXN-002,TXN-003,TXN-004,TXN-005,TXN-006,TXN-007,TXN-008,CRD-001,CRD-002,CRD-003,CRD-004,CRD-005,CRD-006,CRD-007,CRD-008
CUST-00110,0,0,-0.089,3,0.4703,0.1982,1.2403,0,3.4651,0.0048,2.058,1,0,-0.0815,0,131,0,0,1.0473,-0.1003,0.2084,-0.0296,0,0.2161,0.8174,-0.0162,28,1,0,0.4519,0,0,1.2935,1
CUST-00110,1,0,0.1952,0,0.5094,0.1707,0.812,0,1.9625,0.2374,2.3945,0,0.0997,0.2588,0,124,0,2,0.8754,-0.4798,0.0441,0.2044,1,0.4855,0.7431,0.0117,-42,1,0,-0.0373,0,2,1.1573,0
CUST-00110,2,0,-0.0862,1,0.6522,0.2683,0.7573,0,3.6463,0.3151,4.8555,0,0.0986,0.1543,1,149,0,1,0.8037,-0.5433,0.3141,-0.2811,0,0.2007,0.5698,0.0887,12,0,0,0.0073,0,2,0.7172,0
CUST-00110,3,0,-0.0467,3,0.4055,0.0646,1.7183,0,1.3003,0.4758,0,0,0.1123,-0.0502,0,158,0,0,0.9825,1.43,0.0531,-0.1612,0,0.159,1.3526,0.0626,-2,1,1,0.0174,0,0,1.1808,0
CUST-00110,4,0,0.0984,0,0.5424,0.2354,1.4665,0,1.4006,0.4156,2.0147,0,0,0.1511,0,227,0,1,0.9655,-0.1402,0.1502,0.4032,1,0.1891,0.2,0.0608,28,0,3,-0.054,0,16,1.852,0
CUST-00110,5,0,0.1399,6,0.4818,0.0962,1.6862,0,2.7198,0.1486,4.604,0,0.1552,0.0936,1,116,0,0,0.8235,-0.5726,0.173,0.1857,0,0.1775,0.2,0.0383,11,1,0,-0.0067,0,0,1.1903,0
CUST-00110,6,0,0.1457,5,0.4653,0.1137,1.4773,1,2.1128,0.1607,2.1547,2,0.1012,0.1327,1,191,0,0,0.9524,-0.2514,0.1515,0.1217,1,0.4091,0.2,-0.0198,20,0,1,-0.0224,0,0,1.1294,0
CUST-00110,7,0,-0.063,0,0.2779,0.2755,0.6117,0,2.9501,0.4809,0,1,0.0904,-0.2645,1,165,0,2,1.0634,-0.1365,0.084,-0.277,1,0.1901,1.4118,-0.0976,-9,0,0,0.008,0,6,0.9753,0
CUST-00110,8,0,0.0382,2,0.5143,0.2464,1.1906,0,2.1201,0.4746,1.3841,1,0.0158,-0.252,0,235,0,4,0.7372,0.8039,0.2953,0.0844,0,0.3204,1.6078,0.0137,1,0,0,-0.0274,0,8,1.4064,0
CUST-00110,9,0,0.1003,3,0.3901,0.2796,1.4945,0,1.9097,0.4734,1.1769,0,0,-0.0077,0,74,0,0,0.6999,0.7961,0.3166,-0.1624,1,0.3786,1.3106,0.0755,-30,0,11,0.452,0,0,1.8535,0
CUST-00110,10,0,0.0483,10,0.56,0.367,0.7503,0,2.1162,0.1586,5.9068,0,0.0052,-0.002,1,181,0,0,0.887,-0.3484,0.2695,-0.1422,0,0.2714,1.6486,-0.0288,18,0,22,-0.0064,0,0,1.396,0
CUST-00110,11,0,0.0319,1,0.6943,0.2328,1.9879,0,3.8155,0.1321,0,0,0.096,-0.2908,1,188,0,1,0.9543,0.5861,0.0898,0.2182,0,0.2651,1.0844,0.0904,4,1,0,0.2837,0,0,1.2742,0
CUST-00111,0,0,0.0868,2,1.3546,0.1993,0.9579,0,3.0267,0.2759,0.4784,1,0.0541,0.3221,0,132,1,3,0.8422,0.0055,0.2285,-0.2332,0,0.3059,1.477,0.0576,-13,0,0,-0.1158,0,1,1.3863,0
CUST-00111,1,0,0.087,5,0.3513,0.2169,1.8419,2,2.7959,0.1719,2.6224,1,0.1357,0.0771,0,256,0,0,0.7641,-0.9928,0,-0.2012,0,0.5126,1.1386,-0.0921,10,1,18,0.1452,0,13,2.2794,0
CUST-00111,2,0,0.0238,1,0.5319,0.1143,1.085,0,1.6866,0.5102,0.8881,1,0.1477,0.6472,0,248,0,0,0.7668,-0.0898,0,-0.2655,0,0.3202,0.6065,0.1503,-23,0,0,0.0736,0,0,1.3184,0
CUST-00111,3,0,-0.0611,0,0.5428,0.2213,1.4714,0,2.8079,0.1075,3.2042,0,0.1425,0.2523,0,194,0,0,0.6385,-0.4189,0.1375,0.2996,0,0.3908,1.5995,-0.1418,-9,1,0,-0.2269,0,12,1.1152,0
CUST-00111,4,0,-0.0164,0,0.6659,0.039,1.1445,1,1.8872,0.5178,3.2108,1,0.1125,-0.1301,0,109,0,0,1.1709,1.0127,0.1391,-0.0375,0,0.226,1.2163,0.2341,-2,0,0,-0.2517,0,0,1.5176,0
CUST-00111,5,0,-0.0486,0,0.5662,0.2207,1.1485,0,2.8675,0,5.2134,0,0.0366,0.363,0,159,0,2,0.96,-2.4142,0.2198,-0.4,0,0.4117,1.1073,-0.1813,16,0,7,-0.1712,0,0,1.604,0
CUST-00111,6,0,0.0055,10,1.0144,0.0855,1.1838,0,1.8489,0.3424,1.4632,0,0.0456,-0.2565,1,153,0,3,0.7054,0.3375,0.1984,-0.0867,0,0.3863,2.2277,0.0729,6,3,0,0.0218,0,7,1.2536,0
CUST-00111,7,0,-0.1009,1,0.7957,0.1235,0.9502,0,1.2475,0.2908,0,0,0,0.3053,1,150,0,0,0.967,0.5512,0.1009,-0.3718,2,0.3248,1.1353,0.0003,12,0,0,0.1829,0,0,1.472,0
CUST-00111,8,0,-0.2,7,0.6418,0.1926,1.5097,0,3.0567,0.4278,2.1361,1,0.1922,0.249,0,112,0,0,0.8658,-0.6469,0.0707,-0.0588,0,0.404,1.3778,-0.1441,-5,1,7,0.228,0,0,1.3623,0
CUST-00111,9,0,-0.0268,2,0.4577,0.1131,0.988,2,1.6029,0,0.591,1,0,0.3384,0,177,0,2,1.0224,1.1073,0,-0.233,0,0.5454,1.0179,-0.2084,18,0,0,-0.1607,0,0,1.3656,0
CUST-00111,10,0,0.1443,2,0.432,0,1.2012,0,1.4562,0.3717,0,0,0.1144,0.0285,0,134,0,0,0.8575,-0.6746,0.0763,0.0832,1,0.5109,1.8691,0.1561,19,1,0,0.024,0,13,1.4418,0
CUST-00111,11,0,0.1698,2,0.5618,0.1146,1.3194,0,1.964,0.0544,4.867,0,0,-0.2586,0,71,0,1,0.9273,0.1553,0.0669,-0.1787,0,0.5673,0.5568,-0.0057,-1,0,11,0.209,0,0,1.5473,0
CUST-00112,0,0,0.174,8,0.6318,0.2529,1.2371,0,1.6181,0.0912,3.0972,0,0.1869,0.0117,0,166,0,1,0.8735,-1.3355,0.3027,-0.1429,1,0.4472,1.6345,-0.0417,17,0,6,0.0405,0,15,1.1289,0
CUST-00112,1,0,-0.0814,7,0.2271,0.1027,1.2725,0,2.1193,0,0,0,0,0.1534,0,181,0,0,0.8589,-0.2346,0.1388,-0.0123,0,0.482,0.5004,0.1592,2,2,0,-0.1135,0,7,1.4879,0
CUST-00112,2,0,0.2416,4,0.4237,0.1548,0.9186,0,2.9364,0.5441,3.231,0,0,-0.3874,0,238,0,0,0.9059,0.1691,0.1372,0.1197,1,0.6003,1.8117,0.045,-5,0,5,-0.0886,0,2,1.4254,0
CUST-00112,3,0,-0.139,1,0.7814,0.205,1.3564,0,4.0339,0.263,0,0,0,-0.1157,0,174,0,0,1.0891,0.1269,0.0229,-0.0293,0,0.4123,1.2165,-0.154,-8,0,0,0.0705,0,0,0.8886,0
CUST-00112,4,0,0.1737,2,0.6098,0.2253,1.4053,1,3.2472,0.3524,1.7973,0,0.1743,-0.0149,1,175,0,0,1.1707,-0.5032,0.1985,-0.1761,1,0.4208,1.2325,-0.2758,38,1,0,0.0487,0,0,0.9082,0
CUST-00112,5,0,0.2584,0,0.2169,0.3467,1.5409,0,1.5905,0.2236,0,1,0.1804,0.2954,1,245,0,0,0.8825,0.6346,0.3039,0.0887,1,0.3804,0.5563,0.0731,-1,0,6,0.014,0,5,1.1616,0
CUST-00112,6,0,0.0852,3,0.5042,0.1166,1.1367,0,1.8515,0.1489,1.8533,0,0.1517,-0.2626,0,255,0,0,0.6209,1.0559,0.087,0.1905,0,0.5321,0.2,0.0566,-12,0,0,0.2749,0,0,1.5882,0
CUST-00112,7,0,-0.1045,6,0.6387,0.1018,1.5142,0,3.3463,0.0149,1.0896,0,0.014,0.0214,0,296,0,0,0.8419,-0.0091,0.2367,0.0073,0,0.4255,0.2296,-0.0379,-3,1,5,0.0273,0,0,1.1017,0
CUST-00112,8,0,-0.0792,4,0.5203,0.1198,1.7468,0,3.5417,0.29,0,0,0.1483,-0.0956,0,152,0,3,0.8132,-0.1201,0.3341,-0.1883,1,0.3451,0.8497,0.1643,10,0,13,0.0359,0,0,1.1882,0
CUST-00112,9,0,0.2344,2,0.9516,0.0639,1.0513,0,1.0003,0.1342,4.1503,0,0.0204,0.1898,2,158,0,0,0.9018,-0.295,0.0363,0.0227,0,0.3132,1.7568,0.0794,6,0,0,0.0226,0,9,1.2832,0
CUST-00112,10,0,0.2135,3,0.4712,0.2443,1.2689,0,1.6866,0.2575,2.4009,0,0.1241,0.2351,0,108,0,0,0.949,0.6085,0.2076,0.2703,1,0.464,1.1114,0.0313,8,1,0,-0.0297,0,6,0.8725,0
CUST-00112,11,0,-0.0376,0,0.6128,0.1468,1.4678,0,2.5372,0.3895,3.2734,0,0.0653,0.1305,0,255,0,0,0.8047,-0.5515,0.0173,0.4705,1,0.2965,0.6939,-0.1222,5,1,15,-0.2189,0,0,1.448,0
CUST-00113,0,0,0.0281,4,0.8777,0.1467,1.307,0,1.7333,0.052,1.9036,0,0.0183,0.1206,1,266,0,0,1.2322,-0.0584,0.1152,-0.3207,0,0.1393,0.5305,-0.0345,-35,2,0,-0.1194,0,0,1.4685,0
CUST-00113,1,0,-0.0572,4,0.4957,0.0953,2.1203,0,2.3921,0.3851,5.907,0,0.0488,0.3078,2,196,0,0,0.7683,0.2344,0,-0.0807,0,0.3441,2.1478,-0.0373,40,0,0,0.0674,0,2,1.2019,0
CUST-00113,2,0,0.1184,1,0.6813,0.2629,1.6592,0,0.339,0.3775,5.7656,0,0.1411,0.0667,0,237,0,0,0.8593,-0.1081,0.1003,0.2138,0,0.4353,0.4427,0.046,-31,0,0,0.2202,0,4,1.3188,0
CUST-00113,3,0,0.0981,8,0.6751,0.3643,1.15,1,1.4387,0.31,1.8529,0,0.1279,0.0877,0,233,0,1,0.7451,-0.2161,0,0.3024,0,0.2531,2.1517,-0.1718,-28,0,0,0.2097,0,0,1.3565,0
CUST-00113,4,0,0.0779,0,0.8613,0.1788,0.9712,1,1.8631,0.3506,2.7564,0,0.1829,0.0157,0,125,0,0,0.7642,0.4945,0,0.1744,1,0.5,1.9889,0.0968,9,0,0,-0.1436,0,0,1.758,0
CUST-00113,5,0,0.3245,0,0.4593,0.0751,1.308,1,1.6768,0.4252,7.1231,0,0.1424,0.2162,0,180,0,0,0.4949,0.3546,0.1115,-0.0948,0,0.3276,2.3073,0.0823,-2,0,18,0.0109,0,0,1.128,0
CUST-00113,6,0,0.0831,1,0.7638,0.2817,1.5974,0,1.7412,0.0886,1.4894,0,0.2506,-0.0957,0,106,0,3,0.9603,1.6385,0.1173,0.3722,0,0.2641,1.5048,-0.0222,-30,0,0,-0.1805,0,0,1.0049,0
CUST-00113,7,0,0.0112,0,0.383,0.1707,1.5025,0,4.3602,0.1956,0.075,0,0.072,-0.0125,0,143,0,1,0.6658,0.5549,0.0254,-0.0185,1,0.1,1.8006,-0.1134,-6,2,1,-0.0734,0,0,1.5238,0
CUST-00113,8,0,0.0974,5,1.2787,0.1001,1.3486,0,2.3364,0,1.1578,0,0.1188,-0.1576,2,236,0,0,0.7577,0.1826,0.4826,-0.0692,0,0.5862,1.125,-0.2116,18,1,8,0.1947,0,0,1.197,0
CUST-00113,9,0,0.1469,3,0.3756,0.3815,1.5702,0,2.6689,0.116,1.4478,1,0.1762,-0.3189,0,207,0,2,0.9049,0.358,0.0806,0.0557,0,0.4272,2.0833,-0.124,2,0,0,-0.1678,0,0,1.3154,0
CUST-00113,10,0,0.048,10,0.8304,0.1209,2.1256,0,1.1508,0.4016,0,0,0.036,0.0032,0,58,0,0,0.7199,-0.2214,0.313,0.0771,0,0.5829,1.3644,0.1011,12,0,3,-0.1112,0,1,1.5044,0
CUST-00113,11,0,-0.088,0,0.861,0.2707,1.7003,0,4.1097,0.188,1.2006,0,0.071,-0.274,0,114,0,0,0.8547,0.171,0.0157,0.0213,0,0.298,2.1502,0.1344,-4,0,0,0.2678,0,18,1.3286,0
CUST-00114,0,0,-0.0838,0,0.296,0.1202,1.6053,0,3.7955,0.3071,0.0677,0,0,-0.0581,0,200,0,0,0.7876,0.0912,0.0802,-0.264,1,0.2374,1.6347,-0.1307,-11,0,5,0.0375,0,9,1.5077,0
CUST-00114,1,0,0.0234,0,0.8994,0.2159,1.4592,2,1.6714,0.3533,4.038,0,0,0.1486,1,234,0,0,0.9651,0.5591,0.2138,0.0999,0,0.2305,0.9574,-0.0182,-10,0,0,-0.18,0,0,1.2349,0
CUST-00114,2,0,0.2438,5,0.6897,0.0629,1.4514,1,3.3853,0.3735,1.4088,0,0,-0.0428,0,168,0,1,0.5758,-0.3059,0.075,-0.0467,0,0.4392,0.4394,0.0253,-22,1,0,0.1899,0,0,1.6002,0
CUST-00114,3,0,0.0749,2,0.2663,0.2803,1.5264,0,2.1389,0.1607,1.7024,1,0.3266,-0.1733,0,161,0,0,0.8352,1.3926,0.0697,0.2389,0,0.4465,0.9644,0.1429,-21,2,0,0.079,0,0,1.4426,0
CUST-00114,4,0,0.0048,4,0.2838,0.3118,1.5286,0,2.19,0.2745,0.6304,0,0,0.0431,0,132,0,0,0.9535,-0.9239,0.2875,0.2231,1,0.4534,1.63,-0.0001,17,0,0,0.3182,0,0,1.5014,0
CUST-00114,5,0,0.143,4,0.6518,0.1246,1.5646,0,1.5031,0.2437,1.5607,1,0,-0.2119,0,142,0,2,0.8953,0.4571,0.0824,0.2845,0,0.4165,1.8137,-0.0622,-6,0,0,-0.0676,0,12,1.6369,0
CUST-00114,6,0,0.1408,2,0.2691,0.1043,1.5093,1,0.5002,0.0864,4.2637,0,0.1327,0.0104,1,126,0,4,0.8941,1.1763,0.0883,-0.0495,1,0.4361,0.5605,-0.1394,3,0,6,0.1,0,7,1.2954,0
CUST-00114,7,0,0.1604,0,0.7762,0.3017,1.0422,0,1.7128,0.3618,2.342,0,0.0427,0.3791,0,142,0,0,1.0308,0.3074,0.0889,0.0399,0,0.2842,0.2,0.0312,-20,0,0,-0.1864,0,0,1.4286,0
CUST-00114,8,0,0.2742,3,1.0866,0.2258,0.9346,1,0.2,0.2258,2.7502,1,0.0927,-0.2555,0,245,0,3,0.7784,-0.9087,0.2078,-0.1444,0,0.3293,0.5544,0.007,4,0,1,0.4001,0,0,1.5911,0
CUST-00114,9,0,0.0854,0,0.8245,0.1859,1.3185,0,1.3222,0.299,8.1148,0,0.1471,0.0912,0,273,0,3,0.9165,-0.5943,0.3659,0.2721,1,0.341,0.5555,-0.0195,1,0,0,0.387,0,0,1.3296,0
CUST-00114,10,0,0.0076,0,0.8385,0.1618,0.868,0,1.7962,0.1314,5.6372,0,0,0.0459,0,201,0,1,0.8513,-0.3993,0.2168,0.1406,0,0.286,1.0776,0.0898,7,1,12,0.0009,0,0,1.0987,0
CUST-00114,11,0,-0.1051,1,0.3655,0.258,1.0537,0,0.7457,0.3949,3.0194,0,0.0176,-0.186,0,187,0,1,0.8173,-0.5083,0,0.3388,0,0.5817,0.8198,-0.0544,-10,0,0,-0.026,0,3,1.4847,0
CUST-00115,0,0,0.08,3,0.1677,0.2744,1.1304,0,0.2,0.3319,0,0,0.1128,0.1185,0,158,0,2,0.5161,0.2888,0.07,0.0838,0,0.5201,0.8634,0.1793,-19,0,4,-0.0479,0,13,1.6745,0
CUST-00115,1,0,0.0419,3,0.4544,0.1257,1.6236,1,2.6396,0.2095,0.0765,0,0.2613,0.0717,1,245,0,0,0.9508,-1.2231,0.1333,-0.1723,0,0.2056,1.9801,0.1572,12,0,0,-0.3344,0,0,1.6181,0
CUST-00115,2,0,-0.1391,0,0.4609,0.1099,1.1666,0,3.049,0.4413,7.5698,1,0,0.0878,0,213,0,2,0.7821,0.1729,0.0455,-0.1089,0,0.2348,1.5774,0.0084,24,2,19,0.0044,0,11,1.4897,0
CUST-00115,3,0,-0.0295,3,0.7791,0.1797,1.2073,0,2.3919,0.5355,0,0,0.1558,0.0048,0,210,0,0,0.8698,-1.3003,0.0872,-0.0245,0,0.2681,1.0249,0.2066,5,0,0,-0.3018,0,6,1.7423,0
CUST-00115,4,0,0.0013,4,1.1319,0.1598,1.1853,0,0.2,0.024,4.6021,0,0.0862,-0.3134,1,93,0,0,0.5883,-0.1123,0.3657,0.2644,0,0.3651,0.7062,-0.1747,3,0,9,0.1295,0,10,1.455,0
CUST-00115,5,0,0.0595,4,0.7796,0.1409,1.3762,1,0.2269,0.1907,3.9065,1,0.1418,0.0738,0,177,0,0,1.1656,-0.8311,0.2964,-0.0042,2,0.3367,1.2034,0.1403,-29,0,0,0.0144,0,0,0.9727,0
CUST-00115,6,0,-0.0125,1,0.2321,0.3331,1.4428,0,2.7606,0.5285,0,0,0.117,-0.3292,0,217,0,2,0.9511,1.0534,0.3103,0.21,0,0.161,1.3017,-0.0968,-17,1,4,-0.2134,0,0,1.4744,0
CUST-00115,7,0,0.1719,5,0.4049,0.2114,1.1098,0,1.946,0.1413,4.916,0,0.0673,0.1462,0,126,0,0,0.7779,0.2746,0.3121,0.1601,0,0.2317,0.2,0.1317,17,0,13,-0.0026,0,0,1.3588,0
CUST-00115,8,0,0.0947,1,0.8128,0.2915,2.1219,1,3.1827,0.4838,0.5071,0,0.1575,-0.0475,1,214,0,0,0.9949,-0.9253,0.0665,0.3692,1,0.423,1.4855,0.1749,7,0,7,-0.2147,0,4,1.6968,0
CUST-00115,9,0,0.0033,5,0.3464,0.0893,1.2674,1,1.0513,0.0979,0,0,0.1171,0.1524,0,176,0,0,0.8962,0.0878,0.3574,-0.2873,0,0.2424,1.6352,-0.051,27,1,0,0.1301,0,5,1.2306,0
CUST-00115,10,0,0.3193,5,0.4996,0.0689,1.574,0,3.6419,0.0809,2.1571,0,0,0.0418,0,175,0,0,0.9726,1.1151,0.2372,0.0035,0,0.4616,0.9603,-0.0029,-28,0,11,0.3451,0,0,1.5622,0
CUST-00115,11,0,-0.087,2,0.3132,0.2385,1.1538,0,0.2,0.2391,0,0,0,0.3295,1,144,0,0,0.9714,0.8453,0.1681,0.1517,1,0.3878,1.5075,0.1616,23,0,0,0.1279,0,1,1.7445,0
CUST-00116,0,0,-0.0103,0,0.7408,0,0.9692,0,2.5523,0.1244,0,0,0.0328,0.1213,0,160,0,0,0.6769,-0.3064,0.0714,-0.0347,0,0.3602,0.7439,0.0719,-13,0,7,-0.0227,0,0,1.4651,0
CUST-00116,1,0,0.0763,5,0.3313,0.3611,1.1262,0,0.2,0.5023,3.4518,1,0.0754,-0.0699,0,241,0,0,0.5491,-0.1194,0.2175,0.0438,1,0.2183,0.8064,-0.2774,24,1,7,0.0921,0,0,1.1984,0
CUST-00116,2,0,0.0715,3,0.3677,0.1771,1.2894,1,1.8047,0.2827,3.6376,1,0,0.1657,1,306,0,0,0.854,1.2244,0.105,-0.0547,0,0.2102,0.6925,-0.1034,23,0,0,0.0978,0,0,1.3334,0
CUST-00116,3,0,-0.2,8,0.5582,0.2183,1.2081,0,3.1952,0.1451,1.1044,0,0.1841,-0.2003,0,302,0,0,1.1449,-0.5181,0.2331,-0.0235,1,0.3173,1.1662,0.0435,33,0,2,0.2305,0,0,1.1128,0
CUST-00116,4,0,0.0931,3,0.4293,0.1809,1.9416,0,2.3798,0.3047,1.4832,0,0.0746,0.0984,1,88,0,0,0.7962,-0.3599,0.1635,0.0267,0,0.4339,1.3895,0.0711,-41,1,0,0.0027,0,6,1.2868,0
CUST-00116,5,0,0.1826,0,0.2186,0.2156,1.8206,0,1.8047,0.2138,2.9061,0,0,0.0191,1,165,0,2,0.9705,-0.3909,0.4523,-0.1593,1,0.431,1.0617,0.0406,8,0,20,-0.1236,0,4,1.2186,0
CUST-00116,6,0,0.1714,8,0.8827,0.0809,1.5686,1,1.4003,0.0215,4.0263,0,0.2087,-0.3127,0,170,0,0,0.8035,0.5373,0.5335,0.0694,0,0.3657,0.6197,-0.016,-26,0,0,-0.5922,0,15,1.7738,0
CUST-00116,7,0,-0.0132,5,0.825,0.1739,0.884,0,1.1952,0.239,3.0222,0,0,0.0338,0,251,0,0,1.0104,-0.3029,0.2259,-0.0172,0,0.3207,1.2056,0.1508,-11,0,0,-0.0801,0,0,1.3254,0
CUST-00116,8,0,-0.0486,4,0.7362,0.0389,1.5313,0,3.0783,0.1019,3.7454,0,0.1545,-0.2668,1,46,0,1,0.6659,-1.6807,0.0975,-0.0318,0,0.4152,1.6821,0.2131,5,0,0,-0.0539,0,5,1.1017,0
CUST-00116,9,0,0.2297,5,0.5767,0.0869,1.4068,0,2.0857,0.2326,0,1,0,-0.101,0,116,0,1,0.7009,0.588,0.0778,0.1519,0,0.309,1.5517,0.117,-4,0,18,0.1474,0,0,1.2367,0
CUST-00116,10,0,-0.091,0,0.4687,0.1999,0.8102,0,2.7652,0.3095,1.2921,2,0.1818,-0.1075,0,205,0,0,0.7009,-0.7362,0.147,-0.1093,1,0.2401,0.9391,0.1373,15,1,1,-0.0248,0,0,1.1094,0
CUST-00116,11,0,0.438,6,0.4821,0.2503,1.142,1,1.7084,0.166,0,0,0.0096,-0.0657,1,168,0,2,1.0227,-1.5425,0.016,0.3757,0,0.3782,1.336,-0.0093,38,0,0,0.1625,0,13,1.0584,0
CUST-00117,0,0,-0.0008,5,0.6617,0.1458,0.8328,0,0.9939,0.3018,2.6092,1,0.0223,-0.0569,1,179,0,0,0.8697,-1.7631,0.0479,0.0084,0,0.446,1.4483,0.018,21,0,4,0.1043,0,9,1.3554,0
CUST-00117,1,0,-0.0566,4,0.6851,0.1042,0.5663,1,3.8573,0.2915,0,2,0.051,-0.146,1,110,0,0,0.921,-1.2184,0.193,0.3654,3,0.459,1.3589,-0.0408,-7,0,0,-0.0168,0,6,1.2264,0
CUST-00117,2,0,0.1951,0,0.9912,0.0597,1.3756,0,2.4486,0.3607,5.1958,0,0,-0.0393,0,199,0,2,1.1156,0.8681,0.1285,0.1476,0,0.5734,1.8831,-0.2762,-15,0,10,0.0583,0,8,1.1783,0
CUST-00117,3,0,0.0377,1,0.5544,0.1758,1.2386,0,0.9122,0.2549,0,0,0,-0.1523,2,207,0,0,1.0089,1.0227,0.0832,0.2007,0,0.3179,1.2467,-0.016,-14,0,0,0.3935,0,8,1.4683,0
CUST-00117,4,0,-0.0083,2,0.4336,0.1706,1.1654,0,4.2167,0.1643,0,0,0.1856,0.1066,0,165,0,0,1.0801,1.2191,0.0373,0.4446,0,0.1767,0.4513,0.0748,-24,0,20,0.5308,0,0,1.4025,0
CUST-00117,5,0,0.1366,3,0.5345,0.263,1.318,1,3.2767,0.2078,2.6839,0,0,0.0069,1,112,0,0,1.0429,0.2349,0.3124,0.0975,1,0.4157,0.5342,-0.1193,-9,0,17,0.1373,0,0,1.7535,0
CUST-00117,6,0,0.0073,3,0.3567,0.2589,1.1908,0,1.2918,0.2935,5.5599,0,0.138,-0.4953,0,118,0,0,0.8032,0.1312,0.1364,0.2525,1,0.3471,0.8544,0.0185,30,0,24,0.0619,0,0,1.8026,0
CUST-00117,7,0,0.1378,6,1.0075,0.2053,1.9728,0,0.2,0.4397,0,0,0.1504,0.1401,1,128,0,0,0.9653,-0.3745,0.0619,-0.0068,0,0.4523,1.3365,-0.0141,5,0,12,-0.1814,0,0,1.6321,0
CUST-00117,8,0,0.3074,4,0.7997,0.4558,1.3358,0,2.6673,0.0159,0,0,0.2725,0.1544,0,211,0,1,0.8607,-0.5278,0.1453,-0.1786,2,0.4418,1.0015,-0.0402,29,0,8,0.0914,0,0,1.1231,0
CUST-00117,9,0,0.1025,2,0.3242,0,1.889,0,1.5281,0.1364,0,0,0.1495,0.3168,0,120,0,0,1.0564,0.6746,0.3095,-0.0819,0,0.5478,1.2545,-0.127,9,1,3,0.0854,0,0,1.334,0
CUST-00117,10,0,0.1028,1,0.1604,0.1989,0.9269,0,2.3869,0.4252,3.4455,0,0.1527,0.1373,0,200,0,0,0.5786,0.2433,0.4601,-0.1421,0,0.1667,1.551,0.1068,-17,0,0,0.0145,0,20,1.4996,0
CUST-00117,11,0,0.2,2,0.9792,0.1628,1.4615,1,0.8011,0.2964,1.9996,1,0.1459,0.1374,0,134,0,1,0.9073,0.8252,0.1454,-0.0622,0,0.5138,1.3421,-0.139,-10,1,8,-0.059,0,7,1.5325,0
CUST-00118,0,0,0.1465,1,0.8665,0.2116,0.9344,0,1.1736,0.1412,0,0,0,0.0335,0,190,0,1,0.863,-0.3797,0.073,-0.0191,0,0.3704,1.278,0.1136,0,0,3,-0.0225,0,6,1.413,0
CUST-00118,1,0,0.0789,7,1.1481,0.1445,1.3097,1,3.2586,0.7725,2.4106,0,0.3272,-0.0572,0,175,1,0,1.0261,-0.0497,0.307,0.0257,0,0.1,1.7379,-0.0359,-17,0,0,-0.0373,0,0,1.7088,0
CUST-00118,2,0,-0.0522,0,0.3273,0.0902,1.3725,0,4.4507,0.3635,3.4398,1,0,-0.2468,0,250,0,0,1.1459,-0.4299,0.1937,-0.0517,1,0.3228,0.2239,0.0293,-7,0,0,0.0807,0,0,1.357,0
CUST-00118,3,0,-0.1681,2,0.6688,0.0682,1.5253,1,2.3786,0.3656,0,0,0.0049,0.0165,1,289,0,3,0.5041,-0.1086,0.4131,-0.2979,0,0.4114,0.4085,-0.1402,28,0,0,0.1513,0,0,2.0233,0
CUST-00118,4,0,0.1935,3,0.4117,0.1103,1.0376,0,3.9676,0.1288,0,2,0,-0.3404,1,179,0,0,0.9412,-0.5817,0.2559,-0.033,3,0.5959,0.9729,0.022,40,1,0,-0.0867,0,0,1.4934,0
CUST-00118,5,0,0.0735,2,0.5899,0.0701,0.9903,1,0.9607,0.0889,1.5108,1,0.1327,0.0831,0,287,0,2,0.7795,0.9639,0.223,-0.0696,0,0.5594,0.7976,0.1733,18,0,0,-0.3739,0,1,1.6173,0
CUST-00118,6,0,-0.1169,9,0.2058,0.2517,1.1586,0,3.3635,0.1046,0.6705,2,0.0521,-0.1622,0,292,0,2,0.664,-1.5118,0,-0.0936,0,0.544,1.021,0.1179,0,0,15,0.2567,0,0,1.5343,0
CUST-00118,7,0,0.0594,5,0.2846,0.1146,1.4867,0,1.3537,0.3287,0,1,0.2159,-0.3238,1,249,0,2,0.6935,-0.3276,0.1019,-0.1424,0,0.2561,1.5144,-0.0255,30,2,2,0.1749,0,19,1.3219,0
CUST-00118,8,0,0.0892,1,0.9671,0.1792,1.4176,0,0.7399,0.155,1.2881,0,0.1017,-0.0466,0,103,0,0,1.0831,0.7141,0,0.1487,1,0.3232,0.2681,-0.1086,23,0,0,0.2228,0,0,1.5086,0
CUST-00118,9,0,-0.1997,1,0.4084,0.1743,1.3695,0,1.3592,0.2032,2.0325,0,0.011,0.3093,0,273,0,0,0.6659,-0.2194,0.2327,-0.2462,0,0.278,1.5792,-0.0284,16,2,0,-0.0279,0,8,1.6367,0
CUST-00118,10,0,0.1193,8,0.4148,0.0517,0.4329,1,2.4122,0.41,6.2429,0,0.1844,0.0018,0,200,0,1,0.8121,0.5889,0.3111,-0.1762,0,0.4165,1.5057,0.0934,4,1,0,-0.1002,0,28,1.2972,0
